Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ,23,24,25
-8.7402,-3.4668,-6.9336,-8.8379,-13.281,-14.404,-3.1738,-3.3691,-6.2012,-9.0332,-11.963,-13.818,-11.768,-2.1484,-4.5898,-5.7617,-6.7871,-9.7656,-0.97656,-1.8555,-3.6133,-1.4648,5.8594,22.461,-8.7891
-15.967,-7.0313,-12.891,-13.281,-19.336,-16.553,-5.0781,-4.1016,-9.9121,-11.816,-16.113,-13.477,-10.693,-1.0742,-7.7148,-6.3477,-9.0332,-9.1797,-2.9785,-3.5645,-4.6875,-2.002,2.4414,15.625,-10.742
-9.668,-5.5664,-7.6172,-11.328,-11.963,-9.8633,2.002,-1.9043,-5.2734,-10.449,-7.959,-6.3965,0.92773,0.92773,-2.3926,-3.418,-0.39063,2.2949,2.0996,1.5137,2.5879,3.5645,-1.9531,13.672,-7.3242
-12.451,-9.5215,-11.328,-14.16,-13.477,-9.5215,-2.5879,-5.4688,-8.1055,-12.305,-8.8867,-3.8086,1.8066,-3.2715,-4.8828,-4.1992,0.53711,4.9316,-0.53711,1.123,3.9551,3.2715,5.8594,5.3711,-8.3008
-5.957,-1.8555,-4.248,-3.6621,-4.9316,-0.29297,3.7598,3.5156,-0.73242,-3.0762,-0.24414,7.4219,9.8633,5.2734,2.2949,4.7363,8.5449,13.818,7.9102,9.3262,12.793,12.305,3.418,7.3242,-5.3711
-8.1543,-2.1484,-6.0059,-3.6621,-6.6895,-1.8066,-0.68359,1.123,-4.3945,-4.3945,-3.1738,4.8828,6.543,1.0742,-1.4648,1.3184,7.1289,11.133,5.127,6.4453,10.4,10.938,0.48828,1.9531,0.97656
-10.156,-3.3203,-7.5195,-7.5684,-11.572,-8.9355,-1.9531,-2.0996,-6.2988,-9.0332,-6.9824,-0.29297,4.1992,-2.8809,-4.4922,-3.2715,0,5.6152,-0.24414,0.78125,5.127,6.3965,5.8594,-3.9063,-12.207
-6.9824,1.709,-1.3672,-6.7383,-8.6426,-8.9355,5.5176,1.5625,-1.7578,-8.5938,-5.4199,-3.7598,2.6367,-1.0742,-1.3672,-4.1504,-1.2695,2.3438,0.78125,-0.097656,3.1738,6.6406,12.695,-3.418,3.9063
-14.355,-6.6406,-9.8633,-13.428,-14.16,-12.061,-4.6387,-7.5195,-10.938,-16.406,-11.816,-9.0332,-4.1992,-10.742,-11.182,-14.014,-9.1797,-4.8828,-10.01,-9.7168,-6.543,-3.6133,-0.48828,-8.7891,-0.97656
-10.156,-4.834,-5.8594,-9.2773,-7.6172,-5.4199,-1.9531,-4.3945,-6.2988,-12.158,-6.0059,-3.2715,0.68359,-8.3984,-7.7148,-10.693,-6.9336,-3.0762,-7.7148,-8.0078,-4.9316,-1.3672,5.8594,-12.207,0
-12.061,-4.8828,-8.4473,-7.1777,-6.2012,-0.19531,-5.127,-2.9297,-8.252,-10.498,-6.1523,-0.14648,1.1719,-9.3262,-10.01,-10.938,-6.4941,-3.1738,-11.084,-10.254,-8.3984,-9.5703,6.8359,-13.672,2.9297
-8.8379,-6.9824,-6.2012,-4.6387,-2.0508,3.3691,-5.0781,-4.0039,-5.7617,-8.6426,-1.3184,3.5645,5.8594,-8.3496,-7.959,-8.0078,-2.5879,1.3184,-8.5938,-7.7148,-6.1523,-8.8867,-0.48828,-17.578,-4.8828
-3.0273,1.709,0.97656,4.3457,3.7598,10.254,-2.1484,2.832,0.29297,0.048828,4.0039,10.498,10.449,-1.2695,-3.2227,-0.048828,4.4434,7.373,-3.7109,-1.7578,-1.3184,-6.25,4.8828,-11.719,1.4648
-4.7363,-2.0508,0.19531,0.39063,-0.58594,1.0254,-1.0254,0.048828,-0.048828,-4.4434,-0.83008,0.29297,1.0254,-4.2969,-3.1738,-4.3457,-2.0996,-0.58594,-5.3711,-4.1992,-5.3711,-8.6914,6.8359,-15.625,1.9531
-5.7129,1.6113,-0.78125,1.7578,-3.8086,-2.4902,0.097656,2.4414,-1.6113,-2.832,-4.4434,-2.6367,-4.3945,-1.709,-4.4922,-3.4668,-4.6875,-4.9316,-5.4688,-5.3223,-6.9824,-10.107,0.48828,-17.578,-0.48828
-7.4707,0.48828,-0.73242,-0.73242,-5.2246,-5.8594,2.0508,1.2207,-2.6367,-6.0547,-6.2012,-5.6641,-7.2754,-2.6855,-5.7129,-6.9824,-6.0547,-7.3242,-6.7383,-5.8105,-7.8125,-9.8633,2.4414,-21.973,-3.9063
-5.0293,1.5137,-0.048828,-2.1973,-4.3945,-6.5918,5.6641,3.0273,-0.29297,-7.373,-6.7383,-8.3984,-9.6191,0.39063,-2.1973,-6.543,-9.1797,-11.572,-3.7109,-5.3223,-9.1309,-7.6172,4.3945,-24.902,-0.97656
-8.7402,-3.6133,-2.7344,-5.6641,-7.3242,-11.475,4.2969,0.14648,-2.4414,-10.938,-9.9121,-14.551,-13.281,-1.2695,-3.0762,-9.9609,-11.67,-15.137,-2.9297,-5.5664,-10.645,-5.3711,5.3711,-23.438,-0.97656
-8.7891,-2.002,-2.832,-4.6875,-5.5176,-6.1035,3.7598,1.709,-1.0254,-7.8125,-6.9336,-9.082,-8.2031,2.5879,-0.24414,-5.8594,-7.6172,-11.182,1.5137,-0.92773,-6.1523,2.2949,1.9531,-31.25,-4.3945
-13.379,-3.9551,-5.5664,-7.8125,-7.8125,-8.6426,3.3203,3.2227,-0.48828,-8.0566,-8.0566,-8.9355,-6.0059,3.9063,0.24414,-5.4199,-9.2773,-12.207,1.123,-2.0996,-6.8359,1.123,1.4648,-25.879,-5.8594
-15.82,-6.5918,-8.3984,-13.428,-11.475,-12.598,2.3438,-0.24414,-3.7598,-14.502,-12.793,-15.479,-8.3008,-1.416,-2.7832,-12.256,-14.258,-16.797,-3.8574,-6.543,-10.742,-3.5645,6.8359,-23.926,-1.9531
-18.994,-10.742,-12.158,-17.285,-17.139,-17.383,-4.1992,-6.3477,-9.1797,-20.41,-17.92,-20.85,-14.697,-6.0059,-9.3262,-17.725,-19.678,-20.85,-8.5938,-12.402,-15.332,-7.959,0,-26.855,-8.7891
-20.654,-9.5215,-13.916,-17.139,-19.482,-16.26,-4.1504,-5.8105,-12.061,-21.875,-21.631,-21.631,-12.256,-6.0059,-12.842,-18.994,-20.459,-20.41,-10.791,-14.014,-15.576,-9.1797,6.8359,-27.344,-3.9063
-22.998,-17.139,-17.871,-23.047,-20.801,-19.043,-7.1289,-12.305,-17.139,-27.49,-23.73,-24.902,-13.428,-11.67,-16.748,-25.049,-23.926,-21.729,-14.551,-18.604,-18.018,-12.402,1.4648,-33.203,1.4648
-23.291,-18.652,-19.775,-24.951,-20.801,-19.678,-8.5449,-14.844,-18.75,-29.199,-24.219,-22.803,-11.279,-13.867,-18.213,-26.66,-22.998,-18.945,-15.479,-17.822,-16.797,-10.84,-2.4414,-38.574,-3.9063
-26.758,-19.629,-22.51,-28.271,-24.805,-23.73,-7.373,-15.625,-21.387,-32.178,-26.904,-23.73,-12.402,-13.818,-19.092,-28.223,-22.314,-16.943,-14.307,-17.383,-15.332,-9.4238,-0.97656,-38.086,-0.48828
-35.01,-22.168,-29.98,-31.885,-33.057,-27.344,-11.719,-17.285,-26.904,-35.059,-32.52,-22.461,-14.16,-13.477,-23.73,-28.467,-25.146,-17.432,-16.992,-19.434,-16.357,-11.377,-4.3945,-38.574,-3.9063
-33.936,-20.85,-28.418,-30.078,-32.227,-26.025,-11.523,-16.064,-25.293,-33.252,-29.785,-17.92,-10.986,-12.988,-23.291,-26.807,-20.947,-11.475,-15.527,-16.504,-13.086,-8.252,-6.8359,-36.621,-0.97656
-28.32,-16.455,-21.533,-24.609,-26.514,-21.973,-7.8613,-13.574,-19.824,-29.639,-23.34,-12.793,-5.2734,-12.158,-19.189,-24.463,-16.357,-6.0547,-13.33,-13.33,-8.6914,-5.3223,-2.4414,-30.762,3.418
-26.318,-16.309,-20.313,-21.338,-22.949,-17.48,-10.791,-14.014,-19.824,-26.318,-21.045,-10.205,-4.3457,-13.184,-19.336,-22.656,-16.846,-7.1289,-15.625,-14.355,-9.8633,-7.666,-4.3945,-35.645,-3.418
-24.512,-16.846,-19.824,-17.773,-20.313,-14.209,-15.088,-15.674,-20.459,-22.852,-20.557,-11.523,-9.375,-16.748,-21.826,-22.363,-17.725,-10.449,-18.213,-16.26,-13.379,-11.377,-0.97656,-34.18,1.9531
-12.451,-7.4707,-10.596,-7.1777,-8.9355,-3.125,-10.498,-9.8633,-11.865,-13.379,-11.182,-3.7109,-3.0762,-11.816,-15.088,-14.99,-11.719,-6.543,-14.795,-12.891,-9.6191,-9.2285,8.3008,-28.32,5.3711
-8.7402,-3.2715,-6.6895,-1.416,-4.6387,-1.8066,-9.2285,-7.1777,-8.5449,-8.8379,-8.4473,-4.248,-8.0078,-10.596,-13.086,-11.279,-9.8145,-6.9336,-13.184,-11.963,-9.1309,-10.791,1.4648,-25.879,5.3711
-1.4648,3.125,0.097656,4.1016,1.6113,3.4668,-3.5645,-0.63477,-1.6113,-2.5879,-1.8555,0.048828,-1.3672,-4.1504,-6.0547,-5.5664,-4.1016,-3.0273,-8.3496,-7.8613,-6.6406,-10.107,10.254,-15.625,10.254
1.416,4.0527,4.3945,5.0293,5.2246,2.1973,0.43945,1.1719,3.8574,0,2.7344,1.6113,2.3926,-1.9043,-0.43945,-2.4414,-2.002,-1.6113,-6.6895,-5.0293,-5.4688,-9.5215,11.23,-17.09,4.8828
1.416,8.6914,6.8848,8.3008,7.0313,5.0781,4.3945,6.5918,6.5918,6.1523,5.5176,4.1504,2.1484,2.9785,2.9785,2.7832,3.0762,1.6113,-1.8066,-0.53711,-1.5137,-6.4941,8.7891,-14.648,6.3477
-0.97656,3.6621,1.9531,7.7148,5.5664,6.8848,-0.29297,3.2227,2.6855,5.5176,5.5664,6.1523,7.1289,2.1484,1.2695,3.3203,1.3672,0.78125,-4.248,-2.8809,-3.4668,-10.4,7.3242,-19.043,7.8125
-4.4434,-0.29297,-1.5137,4.834,1.9531,2.002,-1.5625,1.6602,0.24414,2.7344,1.123,-0.58594,-8.4473,1.0742,-1.6602,1.0254,-1.6602,-4.9316,-5.957,-5.9082,-7.8613,-12.256,7.8125,-19.043,5.8594
-0.3418,-2.832,0.53711,4.7363,6.543,3.4668,0.68359,-0.39063,3.0273,3.0273,4.4922,0.3418,-1.7578,0.58594,1.5137,0.39063,-0.53711,-3.3203,-5.2734,-5.6641,-7.6172,-11.035,14.16,-16.602,6.3477
0.048828,1.2695,2.3438,9.1797,7.1777,6.9824,-1.7578,3.2715,3.9063,8.3496,4.8828,3.7109,-3.418,2.7832,1.9043,5.127,0.14648,-2.7832,-4.3945,-5.4199,-7.373,-11.963,11.23,-14.648,5.8594
3.5156,2.6367,7.3242,8.8379,10.596,5.0293,3.3203,4.834,10.059,8.7402,8.6426,1.3672,-1.5625,3.125,7.666,4.9805,3.5156,-0.68359,0.24414,-0.29297,-3.6133,-6.543,9.7656,-16.113,7.8125
-1.2695,2.5879,2.6367,8.9844,4.0527,3.6621,-1.9043,4.9805,5.9082,9.1797,3.5645,0.39063,-6.6406,5.957,4.4922,6.7383,0.83008,-3.0762,0.43945,-1.1719,-3.8574,-6.2012,8.7891,-17.09,1.4648
0.48828,1.0742,5.127,7.4219,6.3477,1.4648,2.3438,4.1016,8.6914,7.5684,5.4688,-1.0254,-0.78125,5.127,6.8848,6.9336,2.5879,-0.63477,2.2461,1.6602,-1.3184,-3.1738,11.719,-10.254,10.254
-6.9824,-3.8086,-0.3418,2.9297,0.39063,-2.3926,-2.9785,1.2207,4.9316,5.9082,2.4414,-4.9805,-4.8828,3.8086,5.8594,6.4453,1.6113,-3.0762,3.2227,3.4668,-0.048828,-0.53711,2.9297,-19.043,5.3711
-8.0566,-5.3223,-1.4648,-0.097656,0.39063,-5.6152,-1.2207,0.43945,5.4688,4.541,2.0508,-7.7637,-6.0059,3.6621,7.1777,6.0547,0.43945,-4.248,4.2969,4.5898,1.3184,2.0996,8.3008,-19.043,1.9531
-10.4,-7.2754,-2.9785,-2.2461,-1.709,-7.4219,-1.2695,0.29297,2.6855,2.832,0.14648,-9.2773,-8.1055,2.832,6.1523,4.9316,2.3438,-2.2461,4.834,6.1035,3.4668,5.3223,2.4414,-17.09,8.3008
-11.621,-4.3457,-5.0781,-0.48828,-4.5898,-6.1035,-3.6133,1.7578,1.1719,3.9551,-2.3438,-6.543,-11.572,5.7617,3.2715,6.8848,0.78125,-3.125,4.4922,5.4688,3.3203,5.3711,7.8125,-18.555,2.4414
-6.4453,-0.97656,0.78125,-0.19531,-0.83008,-5.9082,2.4414,3.2715,6.3965,3.5645,1.416,-5.5664,-7.8125,5.7129,6.8848,6.7871,3.2227,0.24414,6.1523,7.5684,5.3223,6.1523,2.4414,-21.484,4.3945
-7.0801,1.0254,0.43945,2.4902,-1.1719,-1.0742,-0.83008,5.2734,5.3223,6.9824,2.5391,2.4902,-4.1992,8.252,7.373,10.938,8.1543,5.4688,7.7148,9.6191,8.4473,6.8848,12.695,-16.113,9.7656
-3.6133,-1.2207,2.0996,1.9531,3.1738,1.0742,0.58594,2.832,7.0801,5.7617,7.8125,6.7383,4.4434,4.0039,8.5449,8.7402,8.3008,9.4727,5.4199,8.252,7.8613,2.9297,6.8359,-16.602,6.8359
0.87891,3.2715,5.6641,7.0801,8.0566,8.7402,1.1719,6.25,8.8379,10.693,11.963,14.307,9.5215,6.25,9.6191,12.207,13.867,16.211,7.0313,11.963,11.67,7.1289,15.625,-5.3711,16.113
2.5391,4.1992,6.3965,10.84,10.84,13.818,-0.097656,6.8848,10.498,13.428,16.064,19.482,13.086,7.2754,11.475,16.162,17.871,19.824,9.2773,14.844,14.6,10.107,12.695,-5.3711,12.695
-0.73242,5.1758,5.1758,9.082,7.959,11.133,-1.3184,7.0801,9.0332,14.063,14.404,17.725,10.596,7.666,10.449,18.018,18.408,19.678,11.377,16.797,17.041,15.234,6.8359,-8.7891,3.418
1.9043,8.3984,7.9102,10.205,8.6914,13.916,3.0762,10.84,10.498,14.111,13.916,18.359,12.598,11.328,11.67,18.262,18.164,18.457,14.16,19.287,19.287,19.189,9.7656,-11.23,3.9063
-1.4648,7.373,5.3711,6.7871,4.9316,7.7637,2.8809,10.547,9.5215,11.133,10.303,13.867,11.719,11.572,11.328,15.967,13.672,14.453,14.258,17.871,17.09,18.701,5.3711,-7.3242,7.3242
0.58594,9.9609,9.4238,6.9336,6.2988,6.3965,7.6172,13.184,13.086,11.963,10.986,11.328,6.3965,14.648,14.307,16.699,15.869,13.965,16.504,19.775,17.725,18.896,5.3711,-4.8828,9.7656
1.5625,6.8359,9.6191,5.2246,6.7871,4.8828,8.4961,10.449,13.086,8.5938,11.377,8.5449,6.9824,14.111,15.186,13.672,12.305,11.475,15.43,17.48,15.381,15.918,8.3008,-6.3477,6.3477
-2.2461,3.9063,3.9551,2.5391,1.6113,2.1484,5.2246,8.2031,7.3242,3.6133,3.8086,2.7344,-1.1719,10.889,7.9102,7.8613,4.6875,3.7109,8.9355,9.4727,6.2988,6.8848,3.418,-13.184,6.3477
-3.3691,2.4902,4.0527,2.3926,2.1973,1.5137,3.6133,7.0313,7.3242,2.3926,4.1504,1.2695,-3.6133,9.7168,7.2754,4.8828,4.541,2.6855,8.5938,6.6406,3.7598,6.2988,-3.418,-14.16,0.97656
-1.8555,4.0039,4.4434,3.0273,1.9043,1.2695,4.4922,7.7148,7.4219,2.6367,2.4902,0.73242,-6.0059,10.498,6.1035,3.8574,0.29297,-1.2695,6.2988,4.0527,0.83008,4.1504,3.9063,-15.625,-2.4414
1.6113,5.127,6.8848,2.3438,3.7109,0.83008,6.8848,7.666,8.3496,0.63477,2.6855,-2.0508,-2.3438,9.8633,7.4219,1.4648,0.3418,-1.709,8.7402,5.2246,1.7578,7.4707,2.9297,-14.16,0.97656
4.0527,10.449,8.5449,6.3477,3.7109,3.5645,6.8848,10.547,8.3008,2.6855,2.4902,0.48828,-3.418,12.158,6.6895,3.8574,-0.14648,-0.87891,8.8379,6.2012,3.5156,10.205,7.3242,-13.672,-2.9297
5.6641,11.621,10.645,6.25,2.832,0.097656,7.8125,8.8867,7.9102,-0.048828,-0.19531,-4.9805,-6.1523,9.2773,4.834,-0.19531,-2.3926,-4.6875,4.7852,2.6855,-0.19531,5.3223,5.8594,-11.23,4.8828
2.7832,9.375,6.8359,5.6641,0.58594,-0.29297,5.6641,8.3984,4.7363,-0.39063,-2.1484,-5.9082,-8.5938,9.1797,3.2715,-0.78125,-3.8086,-6.0547,4.834,2.3438,-0.87891,3.9063,8.3008,-18.555,0.97656
10.791,12.988,14.551,11.23,10.742,6.543,11.572,11.768,12.744,5.5176,7.3242,1.3184,1.0254,12.207,10.205,4.4434,2.6855,0.53711,8.252,7.5684,5.5664,8.8867,7.8125,-7.8125,1.4648
9.7168,17.236,14.844,15.918,11.572,11.523,11.768,18.213,13.232,11.426,7.7148,5.6641,0.19531,16.504,10.938,9.9609,7.3242,4.5898,11.768,12.305,9.4727,12.354,5.8594,-17.578,-0.48828
9.5215,15.625,14.844,14.111,11.67,11.328,12.305,17.822,15.918,11.426,9.8633,7.4219,9.2773,18.896,14.893,12.354,9.7168,9.082,15.625,16.016,14.209,17.578,7.8125,-11.23,-3.418
5.8594,13.623,11.23,12.354,7.1777,8.3496,10.059,16.699,12.793,10.352,6.8359,5.8594,7.6172,17.529,11.865,12.646,11.035,11.377,15.283,16.26,16.943,19.824,2.4414,-15.137,-0.97656
5.9082,12.402,11.621,7.8613,4.7363,3.2715,11.426,14.697,12.5,6.25,5.0293,2.5391,4.3945,16.504,12.402,9.9121,9.5215,10.547,16.016,16.895,18.408,23.242,5.8594,-11.23,4.8828
-12.695,-1.2207,-6.2988,-8.2031,-13.232,-11.816,-1.8066,2.9297,-4.1504,-9.668,-12.402,-9.668,-12.695,4.9805,-2.6367,-3.0273,-5.4199,-3.5156,1.9531,2.7344,4.7363,8.7891,-6.8359,-31.25,-14.16
-12.891,-4.1016,-7.2266,-10.254,-13.281,-11.572,-2.0996,-0.19531,-6.543,-11.523,-12.793,-8.4961,-10.303,0.53711,-4.834,-5.9082,-5.0781,-2.4414,-0.43945,1.5137,3.9063,5.4688,0,-25.879,-0.97656
-13.77,-9.9609,-9.2773,-12.891,-13.574,-13.135,-4.1016,-5.6152,-7.8613,-15.381,-11.328,-9.8145,-12.354,-2.2461,-5.4199,-7.959,-5.9082,-2.3438,-1.5137,0.24414,1.2207,4.2969,-5.3711,-26.855,-8.7891
-14.16,-8.4961,-10.84,-10.303,-12.646,-9.375,-5.8105,-5.6641,-10.693,-13.281,-11.475,-5.5176,-11.328,-2.3438,-8.5938,-6.4453,-5.2246,-0.92773,-3.4668,-0.78125,0.43945,2.9297,-0.48828,-27.832,-14.648
-3.3203,-1.0742,-0.048828,-1.709,-1.2695,-0.92773,2.7344,1.0254,-0.43945,-4.3457,-0.48828,2.1973,-0.87891,3.4668,1.2695,0.097656,2.4414,6.3477,3.4668,5.2734,6.1035,8.0078,5.8594,-17.578,-2.9297
-3.3203,-1.1719,0.097656,-2.1484,-2.4414,-5.957,1.123,-1.123,-0.048828,-4.6387,-1.1719,-1.9531,-4.6387,0.63477,0.48828,-1.709,-1.2207,2.0508,0.19531,2.0996,2.8809,4.4922,5.3711,-21.484,-20.02
-1.1719,4.2969,2.0996,3.125,-0.24414,-2.4902,2.9297,3.0762,1.1719,1.0742,0.39063,0.83008,-3.6133,2.4414,0.73242,1.1719,1.6113,3.2715,0,2.5391,3.0762,2.6855,11.719,-16.602,-1.9531
-4.4922,-0.39063,-1.6602,-1.0254,-5.127,-7.8613,-0.48828,-1.0742,-1.9531,-2.7832,-2.0508,-2.0508,-8.252,-0.24414,-2.1973,-0.73242,-1.8555,-0.63477,-3.2227,-0.63477,-0.43945,-2.002,4.3945,-19.531,-14.648
-7.8613,-7.3242,-5.7129,-6.2988,-7.3242,-10.889,-5.6641,-7.2754,-6.4453,-9.2773,-5.3223,-6.5918,-11.279,-6.2012,-7.6172,-7.2266,-7.2266,-4.7852,-9.2285,-7.9102,-7.1777,-10.205,1.9531,-19.043,-10.742
-6.1523,-8.1543,-5.5176,-5.1758,-3.3691,-4.9316,-3.5645,-5.4688,-4.6875,-6.6406,-1.4648,-1.9043,-6.1035,-3.3691,-4.6387,-5.6641,-3.9063,-1.8066,-6.1523,-5.6641,-6.2012,-7.5684,-0.48828,-18.555,-4.3945
-0.43945,-5.5176,-0.24414,0.78125,5.3711,3.2715,1.9043,-1.123,0.43945,-1.6602,6.1035,4.4434,3.1738,1.123,0.63477,-1.9531,-1.2207,-0.3418,-3.0273,-3.6621,-4.248,-6.543,1.9531,-13.672,2.4414
2.0508,-5.0293,1.123,2.8809,8.8379,7.0313,0.53711,-0.97656,1.709,0.58594,6.9824,4.0527,1.8066,0.53711,1.1719,-2.1973,-0.48828,0.097656,-1.0742,-1.8555,-3.5645,-4.0527,1.4648,-17.09,3.9063
-3.9063,-8.252,-3.9551,-2.2461,2.4902,1.4648,-2.1973,-4.1992,-2.5879,-4.834,2.0508,-1.1719,0.097656,-2.002,-2.4414,-6.1523,-6.0547,-5.3223,-5.8105,-7.1289,-7.959,-8.4961,1.9531,-24.414,-4.8828
-2.5391,-0.39063,0.39063,2.7832,3.3203,2.2461,3.8086,3.125,1.1719,0.83008,2.9297,-0.24414,-2.5879,4.248,0.39063,-1.3672,-2.4414,-2.9297,-2.002,-3.0762,-4.834,-5.127,6.3477,-19.531,-3.418
-5.4688,-3.7109,-0.63477,-1.7578,-1.123,-5.1758,1.2207,-0.19531,0.3418,-3.7109,-1.416,-7.1289,-8.4473,0.63477,-1.0254,-5.2246,-5.8594,-7.7148,-5.2734,-6.3965,-8.2031,-8.0078,1.9531,-18.555,-2.9297
-9.0332,-4.1992,-3.8574,-5.2734,-5.5176,-8.3008,0.68359,-0.14648,-0.92773,-4.0527,-2.8809,-7.4707,-7.5684,1.1719,-0.78125,-4.1016,-7.7637,-8.252,-6.9824,-7.373,-9.375,-12.695,2.9297,-18.555,-7.8125
-13.086,-2.5879,-6.2012,-5.4199,-8.252,-7.5195,0.43945,2.0996,-3.4668,-2.5879,-4.8828,-4.6875,-8.8379,2.0508,-2.6367,-2.3438,-4.3945,-5.4688,-5.6641,-6.0059,-8.252,-13.477,10.742,-19.043,-0.48828
-10.01,-1.8555,-4.4922,-2.9297,-5.3223,-5.2734,1.8066,2.0996,-1.3672,-2.4414,-2.5879,-4.0527,-5.3711,3.125,-1.5625,-1.7578,-4.8828,-5.3223,-5.7129,-6.1035,-6.8848,-13.281,9.2773,-16.113,-1.4648
-12.354,-5.127,-8.0566,-6.2988,-8.5449,-7.0313,-0.83008,-1.6113,-4.9316,-5.957,-5.9082,-8.3496,-7.2754,-0.048828,-4.6387,-3.9551,-6.1035,-6.4453,-6.9824,-6.543,-6.8359,-11.865,9.7656,-16.113,-3.418
-17.285,-11.426,-14.063,-10.4,-12.549,-11.572,-6.543,-6.25,-9.6191,-9.5215,-9.5215,-11.133,-9.7168,-3.2715,-8.6914,-6.543,-7.4707,-6.4941,-7.959,-6.5918,-6.0059,-8.3496,4.3945,-27.344,-4.3945
-14.893,-9.375,-13.135,-8.3984,-12.109,-10.303,-6.543,-5.127,-9.7656,-7.8125,-9.7168,-9.0332,-6.3965,-3.2227,-8.7891,-6.7871,-6.4453,-5.2734,-7.959,-5.127,-2.6855,-4.6875,3.9063,-20.508,0
-14.209,-12.012,-12.451,-12.207,-11.768,-13.525,-7.0313,-8.5449,-10.4,-13.135,-10.303,-11.084,-6.4453,-7.7148,-9.8633,-11.523,-7.7148,-4.7852,-9.375,-5.8594,-3.2715,-4.3457,5.3711,-19.043,4.3945
-12.598,-9.6191,-11.963,-7.959,-10.742,-8.4961,-8.8867,-7.959,-10.498,-11.572,-9.375,-6.0547,-3.2227,-6.25,-11.621,-10.352,-7.2754,-3.4668,-11.035,-8.0078,-6.3477,-9.7656,6.3477,-21.484,2.9297
-8.2031,-6.9824,-7.1289,-7.1777,-8.5449,-10.205,-6.1035,-8.3496,-9.2773,-13.086,-8.6914,-7.2754,-3.9551,-8.3008,-11.914,-12.402,-9.3262,-5.1758,-12.646,-10.352,-8.4961,-12.744,6.3477,-19.043,-1.4648
-2.5391,1.0742,-1.5625,-0.39063,-3.0273,-1.7578,-2.9785,-1.4648,-4.8828,-5.8105,-3.8574,1.6113,0.24414,-3.0273,-7.959,-6.6895,-3.3203,0.78125,-9.6191,-7.3242,-6.2012,-11.23,16.602,-1.4648,11.23
-2.8809,-3.6621,-3.125,-3.7598,-2.1973,-4.3457,-3.2715,-6.5918,-4.9805,-9.4727,-2.7344,-0.87891,2.5879,-8.252,-8.5449,-9.6191,-7.373,-0.78125,-13.721,-10.84,-8.5938,-14.355,17.09,-5.8594,1.4648
-0.78125,0.53711,-0.48828,-1.123,-1.0254,-3.4668,-1.6602,-3.8086,-4.248,-6.5918,-2.8809,-1.4648,-0.39063,-9.2285,-8.4473,-8.4473,-5.6152,-0.14648,-12.109,-9.082,-8.3496,-12.158,10.742,-4.3945,6.3477
-8.1055,-5.8105,-8.5449,-6.1035,-8.4961,-8.9844,-8.3496,-9.4238,-10.596,-10.449,-8.1055,-5.5664,-7.5684,-12.793,-13.672,-10.596,-10.693,-4.9805,-15.479,-13.086,-10.938,-15.088,13.184,-12.695,1.4648
-9.7656,-8.0078,-8.1055,-8.4961,-9.6191,-12.793,-6.2988,-10.352,-8.5449,-12.939,-8.3984,-8.4473,-7.0801,-12.695,-12.354,-11.475,-10.449,-4.834,-14.648,-12.5,-10.205,-13.379,4.8828,-16.113,0.48828
-13.916,-9.5703,-10.693,-11.035,-13.33,-14.307,-8.8867,-11.035,-12.305,-15.723,-12.354,-10.547,-7.4219,-13.477,-15.186,-14.6,-13.721,-8.8379,-17.822,-15.967,-14.209,-19.678,3.9063,-21.484,6.8359
-14.893,-10.303,-10.938,-13.135,-14.941,-16.602,-8.1543,-11.963,-12.207,-18.75,-13.672,-13.77,-8.8867,-14.307,-15.576,-16.846,-18.652,-13.623,-20.605,-20.41,-19.922,-25.928,2.4414,-20.508,-0.48828
-15.283,-6.4453,-10.889,-10.938,-15.43,-13.037,-9.2773,-9.1797,-12.793,-15.137,-15.625,-11.377,-11.133,-11.328,-16.602,-15.625,-17.432,-13.428,-20.215,-21.045,-20.654,-27.93,7.3242,-16.602,3.9063
-10.693,-8.252,-7.6172,-11.914,-12.793,-14.014,-5.6152,-10.254,-9.9121,-17.334,-12.891,-13.818,-8.1543,-10.791,-13.281,-16.455,-18.945,-15.479,-18.896,-21.484,-21.973,-26.514,7.8125,-12.695,2.4414
-16.064,-10.84,-14.258,-15.381,-19.238,-16.699,-10.742,-11.963,-15.967,-20.947,-20.068,-18.066,-16.602,-10.986,-18.652,-18.75,-23.291,-20.313,-20.85,-24.609,-26.025,-29.199,5.8594,-17.09,1.4648
-16.992,-16.943,-16.943,-20.361,-20.703,-20.264,-13.232,-16.406,-18.896,-25.439,-22.803,-22.607,-18.799,-14.648,-20.264,-24.219,-27.588,-24.17,-23.34,-28.662,-30.078,-30.762,7.3242,-11.719,4.3945
-16.992,-14.209,-16.309,-15.186,-18.506,-16.162,-13.135,-13.477,-17.48,-20.557,-21.289,-17.725,-18.213,-11.279,-19.043,-19.336,-25.244,-23.584,-19.189,-24.609,-26.758,-26.27,2.9297,-20.508,-6.3477
-18.701,-13.916,-17.822,-15.82,-19.238,-16.162,-12.842,-12.646,-19.141,-20.41,-21.777,-18.848,-18.213,-10.449,-18.701,-18.555,-23.779,-22.998,-17.236,-21.387,-24.121,-22.607,9.2773,-22.949,1.9531
